Manuscript ID,Manuscript Type,Manuscript Type,Submission Date,Submission Question,Submission Question Response
[redacted],Research,Research,6/01/2024 22:57,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,7/01/2024 2:45,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,7/01/2024 2:45,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,7/01/2024 9:28,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,7/01/2024 9:28,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,7/01/2024 10:12,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,7/01/2024 10:12,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 1:14,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 1:14,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 1:46,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 1:46,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 6:58,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 6:58,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 7:30,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 7:30,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 7:36,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 7:36,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 10:20,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 10:20,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 10:27,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 10:27,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 12:02,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 12:02,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 13:20,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 13:20,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,8/01/2024 13:29,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,8/01/2024 13:29,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
